col_0,col_1,col_2
-0.02,85.53,24.017
0.0,85.86,24.009
0.01,85.86,24.008
0.01,86.01,24.002
0.07,85.56,23.999
-0.04,85.73,23.999
-0.01,85.56,23.997
-0.01,84.49,23.991
-0.03,84.03,23.991
0.04,83.96,23.993
0.0,83.35,23.995
0.0,83.5,23.989
0.0,83.42,23.984
0.0,84.26,23.971
0.0,84.39,23.961
-0.01,84.67,23.957
-0.07,83.78,23.955
-0.07,84.08,23.948
-0.04,84.59,23.94
-0.04,84.51,23.941
-0.01,84.77,23.938
0.0,85.28,23.933
0.05,85.81,23.933
0.04,85.78,23.931
0.03,85.61,23.927
0.04,85.15,23.923
0.05,85.17,23.923
0.02,84.13,23.923
0.015,84.03,23.9225
0.01,83.93,23.922
0.01,84.72,23.916
0.0,84.74,23.903
0.0,83.9,23.894
0.0,84.11,23.89
0.09,84.82,23.89
0.06,85.07,23.89
0.06,85.07,23.891
0.1,85.56,23.886
0.07,85.43,23.885
0.02,85.84,23.885
-0.04,86.14,23.883
0.05,86.39,23.887
-0.02,85.58,23.888
0.015000000000000003,86.1,23.890500000000003
0.05,86.62,23.893
0.06,86.83,23.903
0.08,87.44,23.91
0.01,87.05,23.917
0.0,87.21,23.926
0.0,87.28,23.934
-0.02,87.39,23.94
0.02,87.46,23.945
-0.01,87.46,23.957
-0.03,87.28,23.971
-0.02,87.49,23.984
0.01,87.84,23.992
0.02,88.3,23.995
0.01,88.05,23.987
0.0,88.15,23.977
0.0,88.43,23.968
0.02,88.33,23.961
0.0,88.55,23.952
-0.01,88.53,23.941
0.01,88.2,23.936
-0.01,88.12,23.929
0.01,88.55,23.927
0.02,88.58,23.925
-0.01,88.48,23.927
0.01,88.99,23.927
0.01,88.83,23.938
0.02,88.91,23.952
0.02,88.53,23.965
0.0,88.15,23.969
-0.01,88.22,23.955
0.01,88.38,23.946
0.01,87.92,23.939
0.0,87.56,23.939
-0.02,87.11,23.94
-0.01,86.8,23.942
0.0,87.26,23.943
0.01,87.39,23.941
0.0,86.95,23.935
-0.02,86.8,23.926
0.01,87.0,23.914
0.0,86.98,23.913
-0.01,86.83,23.913
-0.01,86.8,23.907
-0.01,86.24,23.901
-0.01,86.14,23.895
-0.05,86.45,23.892
-0.01,85.89,23.89
-0.03,85.43,23.891
-0.01,85.33,23.896
-0.01,84.84,23.898
-0.02,85.0,23.896
-0.02,84.84,23.893
-0.05,83.55,23.889
-0.02,83.68,23.882
-0.02,82.81,23.876
-0.05,82.48,23.868
-0.01,82.18,23.86
-0.04,81.64,23.855
-0.05,79.86,23.854
-0.07,80.04,23.852
0.02,81.54,23.853
0.02,82.23,23.852
-0.03,80.35,23.85
-0.13,79.13,23.847
-0.03,79.36,23.843
-0.02,79.71,23.818
-0.07,78.59,23.813
-0.11,77.78,23.809
-0.05,77.91,23.807
0.05,80.07,23.84
0.01,79.64,23.869
-0.05,79.92,23.888
-0.01,80.63,23.902
0.04,81.8,23.911
0.02,82.15,23.92
-0.03,81.21,23.927
-0.02,81.01,23.939
0.02,81.03,23.949
-0.02,81.69,23.955
-0.04,81.75,23.965
0.01,82.28,23.967
0.02,82.35,23.968
0.03,82.66,23.972
0.04,83.09,23.985
0.01,82.96,23.989
0.07,83.24,24.0
0.05,83.02,24.002
-0.01,83.27,24.009
0.02,83.47,24.015
0.02,84.31,24.018
0.02,83.9,24.012
-0.06,83.6,24.008
-0.025,83.65,23.999
0.01,83.7,23.99
-0.01,83.57,23.987
0.07,83.96,23.982
0.01,83.55,23.972
0.01,83.52,23.957
0.01,83.35,23.943
0.04,83.93,23.928
0.09,84.01,23.919
-0.01,84.41,23.914
0.05,85.15,23.906
0.03,85.78,23.9
0.02,85.81,23.893
-0.02,85.33,23.9
-0.06,85.38,23.896
-0.11,84.74,23.888
-0.03,84.95,23.878
-0.01,85.25,23.867
0.01,85.33,23.89
0.01,85.48,23.895
0.0,85.71,23.903
0.0,85.86,23.918
0.0,85.68,23.934
0.0,85.53,23.939
0.01,85.91,23.936
0.06,85.63,23.929
0.03,85.61,23.932
0.04,85.84,23.939
0.02,85.84,23.942
0.05,86.01,23.945
0.01,85.15,23.946
0.01,84.54,23.947
0.01,85.35,23.953
0.03,84.97,23.958
0.0,84.41,23.969
0.005,83.865,23.982
0.01,83.32,23.995
-0.01,83.14,24.0
0.0,83.35,24.002
0.03,84.67,24.0
0.01,84.13,23.998
-0.01,84.69,23.995
-0.01,83.27,23.991
-0.07,81.87,23.987
-0.04,81.29,23.984
0.03,82.13,23.978
0.0,81.21,23.974
0.005,80.995,23.9665
0.01,80.78,23.959
0.04,82.0,23.952
0.01,82.18,23.947
0.02,83.22,23.943
0.02,83.52,23.939
0.01,84.01,23.934
-0.01,83.12,23.929
0.01,83.42,23.924
0.01,83.78,23.919
-0.01,84.01,23.912
0.05,84.87,23.905
0.05,85.71,23.893
0.07,84.9,23.878
0.04,84.31,23.871
0.1,84.69,23.871
0.06,84.18,23.872
-0.04,83.85,23.869
-0.04,84.46,23.857
-0.01,84.77,23.849
0.0,84.87,23.84
-0.02,85.43,23.835
0.04,85.53,23.844
-0.01,84.92,23.856
0.05,85.25,23.863
0.05,85.17,23.877
-0.03,85.33,23.888
-0.02,85.28,23.895
-0.02,85.45,23.897
-0.01,85.51,23.896
-0.02,85.35,23.894
0.02,84.74,23.892
-0.06,84.59,23.891
0.01,85.05,23.891
0.02,84.84,23.895
-0.02,84.54,23.901
0.01,83.78,23.909
-0.01,83.47,23.914
-0.04,82.53,23.911
-0.01,82.84,23.91
0.02,82.66,23.917
-0.02,82.71,23.922
-0.02,82.74,23.929
-0.05,81.44,23.928
-0.04,81.49,23.922
-0.01,81.29,23.922
-0.03,81.16,23.917
0.0,81.8,23.905
0.02,82.53,23.856
-0.03,82.13,23.853
0.0,81.77,23.853
0.01,81.47,23.847
0.01,81.67,23.841
0.005,81.605,23.8395
0.0,81.54,23.838
-0.02,80.93,23.83
-0.01,80.7,23.825
-0.01,81.14,23.815
-0.03,81.57,23.81
-0.05,81.77,23.803
-0.04,81.49,23.795
-0.03,82.0,23.808
-0.01,82.33,23.818
-0.05,82.56,23.828
-0.04,82.15,23.837
-0.04,82.28,23.843
0.02,83.17,23.846
-0.009999999999999998,82.66,23.8475
-0.04,82.15,23.849
0.01,82.25,23.857
0.02,82.43,23.872
0.0,82.81,23.894
0.0,83.07,23.906
0.0,83.17,23.924
0.0,83.27,23.942
0.0,83.98,23.957
-0.01,83.6,23.975
0.01,83.73,23.993
0.0,83.65,24.014
0.0,83.68,24.027
0.0,83.93,24.045
-0.01,83.8,24.058
-0.03,84.01,24.078
0.01,84.16,24.092
-0.01,84.23,24.093
0.0,84.26,24.106
0.01,84.18,24.117
-0.01,84.36,24.128
0.01,84.46,24.14
0.0,84.435,24.1535
-0.01,84.41,24.167
0.01,84.51,24.176
0.01,83.8,24.192
-0.01,84.13,24.191
0.0,85.1,24.192
0.0,84.97,24.195
0.0,85.02,24.201
0.0,84.59,24.204
0.01,84.66499999999999,24.206
0.02,84.74,24.208
0.04,85.1,24.209
0.02,85.15,24.198
0.01,84.44,24.203
-0.02,88.1,24.198
-0.02,89.19,24.213
0.04,88.53,24.217
0.07,87.84,24.226
-0.05,86.42,24.215
-0.04,85.35,24.212
-0.03,85.06,24.1985
-0.02,84.77,24.185
-0.04,84.51,24.167
0.0,84.21,24.162
-0.01,84.21,24.157
-0.02,84.18,24.152
0.01,83.73,24.148
-0.02,83.83,24.139
-0.05,84.08,24.13
-0.01,83.96,24.119
0.02,84.03,24.115
0.05,84.59,24.108
0.02,84.59,24.096
0.0,84.29,24.087
0.01,84.64,24.074
0.05,84.97,24.072
0.08,84.9,24.066
0.07,84.06,24.059
0.02,84.95,24.049
0.13,84.46,24.038
0.0,84.26,24.033
-0.01,84.54,24.028
0.01,84.62,24.016
0.1,84.97,24.009
0.02,85.48,24.004
0.01,85.4,23.998
0.01,85.81,23.993
-0.01,85.48,23.99
-0.02,85.28,23.987
0.01,85.3,23.981
0.01,85.35,23.979
0.04,85.63,23.98
0.04,85.12,23.979
0.02,85.96,23.976
0.02,86.29,23.978
0.02,85.86,23.976
0.07,84.87,23.97
-0.02,84.21,23.963
-0.08,84.23,23.957
-0.01,85.07,23.952
0.0,84.95,23.952
0.01,85.43,23.961
0.04,85.61,23.979
-0.02,85.35,23.993
0.03,85.96,24.0
-0.01,85.38,24.008
-0.02,85.07,24.014
0.0,86.06,24.018
0.01,85.89,24.023
0.0,85.71,24.027
0.02,85.33,24.033
-0.02,85.48,24.033
0.02,85.35,24.033
0.03,85.99,24.039
0.0,85.84,24.045
0.0,85.3,24.049
-0.01,85.38,24.05
-0.015,85.025,24.049500000000002
-0.02,84.67,24.049
-0.04,84.82,24.044
-0.04,84.01,24.04
-0.01,84.31,24.037
-0.01,84.72,24.034
-0.01,84.34,24.032
0.0,84.57,24.03
0.01,84.46,24.029
0.01,85.0,24.027
0.0,84.69,24.025
0.02,85.3,24.021
0.01,85.15,24.016
0.0,85.71,24.01
0.0,85.25,24.006
-0.02,85.07,24.003
0.01,85.48,23.999
0.02,85.15,24.0
-0.01,85.66,23.997
0.01,85.86,23.993
0.01,86.34,23.99
0.01,86.22,23.989
0.01,85.89,23.986
0.01,85.56,23.983
-0.03,85.73,23.981
0.01,85.68,23.98
-0.02,85.0,23.977
-0.02,84.92,23.977
-0.01,84.03,23.978
-0.02,83.07,23.975
0.02,82.02,23.972
-0.02,82.18,23.966
0.01,82.08,23.963
-0.04,81.39,23.962
-0.02,81.14,23.961
0.0,80.96,23.959
-0.02,80.45,23.952
-0.07,80.25,23.945
-0.04,80.3,23.939
-0.07,80.3,23.93
-0.02,80.55,23.905
-0.04,81.21,23.899
0.0,81.39,23.894
-0.03,81.85,23.891
-0.04,81.82,23.889
-0.01,81.85,23.893
0.02,82.41,23.897
0.0,82.02,23.903
0.0,82.02,23.907
0.0,82.71,23.908
0.0,82.48,23.908
0.0,82.43,23.908
-0.02,82.08,23.915
-0.02,82.38,23.916
0.01,82.0,23.922
-0.01,81.82,23.928
-0.03,81.97,23.933
0.01,82.35,23.933
-0.01,82.23,23.945
0.04,82.66,23.953
-0.03,81.9,23.962
-0.04,82.05,23.963
-0.01,82.53,23.968
0.03,82.63,23.973
-0.01,82.2,23.985
-0.01,82.46,24.019
0.0,81.62,24.029
-0.02,81.64,24.033
-0.01,82.1,24.033
0.04,82.46,24.037
0.025,82.52,24.043
0.01,82.58,24.049
0.01,82.99,24.041
-0.01,82.84,24.035
0.0,82.48,24.033
0.01,83.19,24.029
0.0,83.19,24.015
-0.01,82.91,24.012
0.01,82.56,24.001
0.01,82.91,23.988
0.02,82.71,23.981
0.0,83.22,23.966
0.01,82.79,23.968
0.01,82.48,23.955
0.02,82.2,23.952
0.11,82.66,23.948
0.02,83.65,23.947
-0.04,83.96,23.935
-0.01,84.59,23.924
-0.034999999999999996,84.12,23.919
-0.06,83.65,23.914
-0.01,84.23,23.906
-0.11,83.6,23.893
-0.07,83.14,23.88
-0.06,83.37,23.869
-0.01,83.52,23.866
0.04,82.76,23.859
0.06,83.52,23.851
0.06,83.38,23.8435
0.06,83.24,23.836
0.05,83.02,23.83
0.01,83.65,23.823
0.1,84.44,23.817
0.08,84.74,23.808
0.09,83.98,23.799
0.11,84.41,23.795
0.13,84.9,23.789
0.05,84.01,23.78
0.08,84.23,23.773
0.04,83.93,23.766
0.08,84.62,23.763
0.02,83.52,23.758
-0.01,83.07,23.753
0.05,83.4,23.75
0.02,83.57,23.747
0.02,83.57,23.744
0.02,84.21,23.742
0.02,83.85,23.737
0.02,84.06,23.73
0.04,84.69,23.72
-0.07,85.05,23.713
0.0,85.23,23.706
0.07,85.43,23.702
-0.02,85.28,23.695
0.0,85.23,23.688
0.02,85.28,23.681
-0.01,85.91,23.674
-0.05,85.81,23.668
-0.02,85.4,23.66
0.07,85.23,23.653
0.010000000000000002,85.405,23.6445
-0.05,85.58,23.636
-0.01,86.52,23.629
0.06,86.62,23.619
0.02,86.42,23.611
0.04,86.09,23.602
0.010000000000000002,86.23,23.5955
-0.02,86.37,23.589
-0.01,86.19,23.583
0.01,86.06,23.573
0.05,86.06,23.566
-0.04,86.06,23.559
0.05,86.24,23.553
0.09,85.61,23.546
0.04,86.01,23.539
0.02,85.795,23.53
0.0,85.58,23.521
0.01,85.86,23.513
0.02,85.35,23.505
0.01,85.81,23.498
-0.03,85.84,23.489
0.01,85.33,23.48
0.0,84.64,23.472
-0.04,84.74,23.463
0.04,85.12,23.456
0.0,84.97,23.448
0.02,84.59,23.442
-0.08,84.08,23.434
0.04,84.06,23.426
0.01,83.9,23.418
0.01,84.72,23.412
-0.05,84.29,23.403
0.02,84.23,23.396
0.01,84.06,23.389
-0.01,83.68,23.381
0.02,83.63,23.372
0.01,84.74,23.366
0.01,84.23,23.357
-0.02,84.34,23.349
-0.02,83.63,23.343
-0.03,82.74,23.334
-0.03,83.88,23.328
0.01,83.14,23.321
-0.1,82.51,23.317
0.01,83.22,23.308
-0.12,83.14,23.304
-0.01,83.98,23.295
-0.14,82.94,23.291
-0.02,82.53,23.29
-0.01,82.08,23.288
-0.11,82.51,23.285
-0.11,82.61,23.28
-0.04,82.96,23.282
-0.02,83.65,23.279
-0.04,84.01,23.279
-0.06,83.47,23.28
-0.01,83.68,23.279
-0.05,82.86,23.282
-0.01,83.12,23.288
0.0,83.27,23.287
-0.06,82.15,23.296
-0.04,81.36,23.304
0.0,82.13,23.307
-0.05,82.25,23.309
-0.01,82.38,23.312
-0.03,82.48,23.317
0.0,82.05,23.324
0.0,82.15,23.332
0.05,82.89,23.343
0.03,82.86,23.348
-0.04,82.81,23.359
0.04,83.17,23.373
0.07,83.17,23.389
0.05500000000000001,83.32,23.4035
0.04,83.47,23.418
0.05,83.35,23.446
-0.02,83.65,23.475
0.03,83.8,23.494
0.05,83.9,23.509
0.1,83.98,23.513
0.05,83.65,23.542
0.07,83.98,23.56
0.04,84.11,23.586
0.04,84.11,23.597
0.04,83.83,23.611
0.01,83.85,23.637
0.0,83.6,23.647
0.01,83.4,23.671
0.0,83.32,23.681
0.12,83.12,23.687
-0.02,83.45,23.677
0.02,83.4,23.661
0.0,83.42,23.675
0.05,83.93,23.707
0.02,83.75,23.706
-0.07,83.8,23.684
-0.01,84.06,23.653
-0.03,84.06,23.665
-0.05,84.23,23.664
-0.17,84.26,23.668
-0.125,84.11,23.647
-0.08,83.96,23.626
-0.01,83.68,23.62
-0.03,83.96,23.605
0.06,84.34,23.578
0.0,85.1,23.552
0.04,84.34,23.537
-0.06,83.9,23.529
-0.06,84.41,23.506
0.09,85.1,23.494
-0.01,84.21,23.484
-0.08,84.31,23.462
0.01,84.13,23.444
0.01,84.34,23.436
0.01,84.64,23.423
0.02,85.02,23.414
0.02,84.23,23.382
-0.01,84.64,23.372
0.03,84.51,23.375
0.01,83.93,23.374
0.0,83.6,23.363
0.01,83.88,23.349
0.0,83.8,23.344
0.01,84.06,23.335
0.02,83.98,23.328
0.05,84.06,23.324
0.01,83.7,23.315
0.06,84.67,23.309
0.05,84.84,23.295
0.04,84.79,23.285
0.07,84.39,23.276
0.05,85.25,23.276
0.010000000000000002,85.55666666666667,23.272333333333332
-0.03,85.86333333333333,23.268666666666668
-0.07,86.17,23.265
-0.06,86.5,23.252
0.0,86.7,23.24
-0.08,86.9,23.232
-0.13,86.22,23.23
-0.1,86.39,23.227
-0.01,86.39,23.231
0.04,86.47,23.229
-0.04,86.78,23.227
-0.08,86.47,23.229
-0.01,86.65,23.232
-0.02,86.93,23.234
-0.02,86.88,23.237
-0.07,87.05,23.237
-0.07,87.28,23.234
-0.05,86.98,23.226
-0.035,86.94,23.222
-0.02,86.9,23.218
-0.05,87.08,23.214
-0.04,87.23,23.21
-0.03,87.16,23.207
-0.04,87.13,23.206
-0.02,87.31,23.207
-0.01,87.41,23.208
0.05,87.84,23.205
0.01,87.92,23.194
0.01,87.97,23.184
-0.01,88.15,23.182
0.020000000000000004,88.275,23.1785
0.05,88.4,23.175
-0.01,88.3,23.175
0.015000000000000001,88.32499999999999,23.174500000000002
0.04,88.35,23.174
0.02,88.33,23.172
-0.01,88.02,23.172
-0.05,87.77,23.165
-0.01,87.69,23.166
0.01,87.69,23.172
-0.02,87.54,23.165
-0.02,87.66,23.167
-0.01,87.33,23.172
-0.01,86.93,23.174
0.03,87.54,23.175
0.01,87.36,23.171
-0.06,87.54,23.169
0.07,87.46,23.161
0.02,87.31,23.157
-0.05,86.9,23.151
0.04,86.93,23.15
0.065,86.47,23.152
0.09,86.01,23.154
0.08,85.51,23.155
0.11,84.74,23.145
-0.04,85.3,23.156
-0.03,85.61,23.16
0.0,86.04,23.165
-0.07,86.06,23.158
-0.07,85.38,23.161
-0.04,85.45,23.169
0.0,85.53999999999999,23.1725
0.04,85.63,23.176
-0.04,84.9,23.181
0.01,85.2,23.181
-0.02,84.87,23.186
0.02,84.72,23.195
0.03,84.26,23.202
0.1,84.01,23.206
0.07,83.24,23.212
0.0,83.83,23.218
-0.02,83.83,23.224
-0.04,83.83,23.23
-0.07,83.7,23.235
-0.02,83.47,23.248
-0.01,84.16,23.263
-0.02,84.54,23.275
0.03,85.12,23.274
-0.02,85.38,23.284
0.01,85.3,23.29
0.07,85.28,23.285
0.12,85.35,23.308
0.2,85.76,23.312
0.11,86.19,23.327
0.18,86.75,23.325
0.02,87.21,23.345
0.05,87.28,23.372
-0.02,87.49,23.373
0.01,87.31,23.377
0.1,87.44,23.387
0.05,88.05,23.421
0.06,87.64,23.449
0.36,87.69,23.439
0.05,87.56,23.439
-0.08,87.72,23.446
-0.03,87.59,23.449
-0.13,88.05,23.451
-0.08,88.07,23.469
-0.1,87.72,23.471
-0.06,87.87,23.47
-0.03,87.87,23.49
-0.05,87.66,23.517
-0.02,87.92,23.526
-0.02,87.77,23.533
-0.02,87.92,23.532
-0.03,87.84,23.53
0.02,88.17,23.513
0.0,88.55,23.511
-0.01,88.2,23.504
-0.03,88.22,23.497
-0.03,88.12,23.48
0.0,88.38,23.47
-0.01,88.12,23.476
-0.01,88.12,23.475
0.01,87.79,23.473
0.02,88.0,23.453
0.01,87.61,23.426
0.0,87.56,23.418
0.04,87.77,23.415
0.01,88.12,23.397
0.0,88.3,23.365
0.01,88.81,23.354
0.02,88.86,23.362
0.07,88.71,23.362
0.030000000000000006,88.745,23.3525
-0.01,88.78,23.343
-0.03,88.63,23.33
0.0,88.58,23.325
0.03,88.53,23.32
0.01,88.58,23.311
0.02,88.68,23.301
0.04,89.21,23.291
0.03,89.34,23.281
0.01,89.39,23.272
0.02,89.47,23.269
0.02,89.57,23.269
0.02,89.75,23.274
0.01,89.72,23.257
0.14,90.21,23.241
0.01,90.13,23.23
0.01,90.13,23.241500000000002
0.01,90.13,23.253
0.01,90.1,23.234
0.01,90.43,23.226
0.02,90.56,23.228
0.01,90.84,23.22
0.01,90.87333333333333,23.215333333333334
0.01,90.90666666666667,23.210666666666665
0.01,90.94,23.206
0.01,91.07,23.193
0.01,91.53,23.189
0.02,91.7,23.185
0.01,91.42,23.184
0.01,91.4,23.184
0.0,91.78,23.175
0.0,92.11,23.164
0.01,92.16,23.149
0.0,92.16,23.153
0.01,92.16,23.15
0.01,92.21,23.143
0.02,92.39,23.145
0.0,92.59,23.139
0.005,92.58,23.131999999999998
0.01,92.57,23.125
0.01,92.59,23.122
0.01,92.49,23.118
0.02,92.59,23.115
0.01,92.59,23.11
0.01,92.54,23.101
0.0,92.54,23.095
-0.01,92.59,23.079
-0.01,92.62,23.087
0.01,92.9,23.093
0.01,92.97,23.098
0.02,93.0,23.103
0.02,93.03,23.099
-0.01,92.97,23.096
-0.01,93.0,23.09
-0.01,92.95,23.077
0.01,93.03,23.071
0.0,92.97,23.06
0.01,93.0,23.055
-0.01,93.1,23.048
0.0,93.36,23.026
-0.01,93.38,23.016
-0.01,93.41,23.005
-0.01,93.38,22.994
0.0,93.38,22.982
0.0,93.41,22.973
-0.01,93.41,22.964
-0.02,93.43,22.955
0.02,93.76,22.945
0.0,93.56,22.937
-0.01,93.38,22.927
0.02,93.53,22.925
0.02666666666666667,93.17666666666666,22.919
0.03333333333333333,92.82333333333334,22.913
0.04,92.47,22.907
0.1,92.19,22.9
0.1,91.76,22.894
0.07,91.58,22.892
-0.01,91.76,22.897
-0.02,91.63,22.895
-0.04,92.29,22.889
-0.11,92.01,22.883
-0.06,92.34,22.885
-0.04,92.06,22.885
0.0,91.98,22.891
-0.05,92.54,22.9
-0.13,92.82,22.911
-0.1,92.82,22.914
-0.05,92.47,22.921
0.04,92.59,22.936
-0.01,92.59,22.95
-0.02,92.57,22.962
-0.04,92.59,22.972
-0.03,92.49,22.991
-0.05,92.44,22.996
-0.05,92.16,23.02
-0.02,92.16,23.04
0.01,92.16,23.066
-0.14,92.03,23.115
-0.1,91.78,23.145
0.01,91.37,23.162
-0.05,91.2,23.165
-0.01,90.94,23.218
-0.02,90.59,23.235
0.01,90.54,23.243
-0.01,90.28,23.245
-0.01,89.9,23.274
-0.04,89.8,23.273
0.02,89.37,23.288
0.02,89.32,23.284
0.01,89.34,23.282
0.04,89.34,23.355
-0.04,89.32,23.358
0.02,89.04,23.293
-0.01,88.91,23.282
0.02,88.88,23.3
0.03,88.94,23.327
-0.02,89.27,23.361
0.85,89.27,23.353
1.88,89.21,23.305
-0.05,88.91,23.309
-0.03,88.58,23.318
-0.02,88.33,23.293
-0.02,87.69,23.279
-0.01,87.94,23.293
-0.07,87.87,23.311
-0.05,88.07,23.306
0.0,88.1,23.282
-0.07,88.53,23.298
-0.06,88.48,23.291
-0.05,88.53,23.259
-0.08,88.58,23.245
-0.02,88.35,23.283
0.02,88.63,23.286
0.0,88.96,23.286
0.1,89.14,23.272
-0.04,89.24,23.281
0.0,89.52,23.269
0.02,89.67,23.263
0.04,89.65,23.233
0.02,89.88,23.205
0.03,90.15,23.188
0.02,90.13,23.177
0.03,90.56,23.169
0.03,90.56,23.153
0.02,90.61,23.178
0.05,90.97,23.216
0.03,90.99,23.211
0.0,90.94,23.241
0.02,91.2,23.254
-0.01,91.37,23.225
0.01,91.5,23.193
0.04,91.73,23.185
0.02,91.86,23.182
0.01,91.98,23.174
0.02,92.01,23.16
0.015,92.1,23.1495
0.01,92.19,23.139
0.02,92.16,23.145
0.0,92.57,23.141
0.02,92.49,23.141
0.0,92.19,23.15
0.0,92.49,23.155
0.02,92.59,23.139
0.01,92.54,23.129
0.03,92.8,23.131
0.01,93.0,23.111
0.02,92.97,23.113
0.02,92.97,23.109
0.02,93.0,23.112
0.02,93.03,23.126
0.02,93.1,23.13
0.02,93.0,23.131
-0.01,92.72,23.111
0.0,92.97,23.11
0.0,92.75,23.102
0.02,92.95,23.098
0.01,92.62,23.086
0.01,92.59,23.074
0.03,92.54,23.067
0.02,92.16,23.061
0.01,92.16,23.058
0.02,92.19,23.045
-0.02,91.81,23.053
-0.02,91.76,23.05
-0.07,91.78,23.047
-0.02,91.48,23.041
-0.02,91.35,23.031
-0.02,91.55,23.019
-0.05,91.55,23.011
-0.02,91.81,23.014
-0.01,92.09,23.012
-0.01,92.16,23.0
-0.01,92.14,22.991
0.01,91.76,22.977
0.01,91.91,22.975
-0.02,91.4,22.986
-0.03,91.35,22.995
-0.015,91.195,22.988
0.0,91.04,22.981
-0.02,90.51,22.985
0.01,90.74,22.988
0.0,90.89,22.988
-0.01,90.92,22.985
-0.01,90.87,22.979
0.0,90.48,22.965
0.04,90.76,22.949
0.01,90.94,22.931
0.0,90.99,22.937
0.0,91.22,22.947
0.02,91.32,22.947
-0.02,91.37,22.939
0.0,91.37,22.933
0.0,91.53,22.943
0.02,91.35,22.937
0.035,90.78,22.939
0.05,90.21,22.941
0.02,89.29,22.936
0.02,88.66,22.941
0.02,88.58,22.943
-0.01,88.48,22.943
0.16,88.35,22.946
-0.01,88.02,22.955
-0.04,88.12,22.961
-0.04,87.89,22.972
-0.08,88.12,22.98
-0.04,88.12,22.982
0.0,88.1,22.996
0.01,87.69,22.997
-0.06,87.74,23.007
0.01,87.49,23.015
-0.01,87.36,23.019
-0.07,87.94,23.041
-0.02,87.64,23.065
-0.04,87.89,23.068
-0.01,87.59,23.066
-0.03,87.72666666666667,23.078666666666667
-0.05,87.86333333333333,23.09133333333333
-0.07,88.0,23.104
-0.05,88.05,23.123
-0.02,88.07,23.142
-0.01,88.1,23.177
0.01,88.5,23.218
-0.01,88.17,23.243
0.01,88.35,23.275
0.10999999999999999,88.225,23.304
0.21,88.1,23.333
0.01,87.66,23.375
0.02,87.64,23.389
0.13,87.79,23.418
0.03,87.72,23.443
0.03,87.41,23.459
-0.05,86.75,23.482
0.01,86.78,23.496
0.01,86.65,23.54
0.1,86.39,23.565
0.02,85.91,23.541
-0.01,85.76,23.495
-0.04,85.33,23.532
0.03,85.25,23.564
0.05,85.38,23.591
0.07500000000000001,85.35499999999999,23.575499999999998
0.1,85.33,23.56
-0.07,85.51,23.584
0.07,85.66,23.583
0.015,86.13,23.5585
-0.04,86.6,23.534
0.23,86.75,23.542
0.12,86.67,23.527
-0.04,86.19,23.532
-0.06,86.17,23.559
-0.11,85.91,23.555
0.08,86.27,23.572
-0.05,86.42,23.579
-0.11,86.55,23.565
-0.04,86.62,23.552
-0.01,86.39,23.537
0.01,86.65,23.544
-0.05,86.29,23.543
-0.01,86.29,23.538
-0.03,86.5,23.513
-0.02,86.65,23.504
0.0,87.13,23.505
-0.03,86.95,23.489
0.03,87.64,23.457
0.01,87.69,23.444
0.02,88.17,23.467
0.04,88.05,23.47
0.03,88.12,23.435
0.02,88.3,23.432
0.04,88.12,23.421
0.03,88.35,23.416
0.02,88.4,23.416
0.02,88.15,23.413
0.04,88.33,23.385
0.06,88.55,23.367
0.04,88.58,23.348
-0.04,88.71,23.337
0.01,88.5,23.339
0.01,88.38,23.328
-0.01,88.35,23.334
0.02,88.55,23.333
0.03,88.76,23.351
0.02,88.91,23.353
0.06,88.91,23.344
0.05,89.29,23.33
0.035,89.29,23.3295
0.02,89.29,23.329
-0.02,89.39,23.316
0.04,89.65,23.316
0.03,89.49,23.328
0.01,89.62,23.331
0.0,89.37,23.341
-0.01,89.39,23.349
-0.02,89.7,23.346
0.02,89.62,23.336
0.02,89.24,23.344
0.04,88.96,23.369
0.05,89.29,23.37
0.04,89.24,23.372
0.02,89.27,23.368
0.02,88.86,23.375
0.005000000000000001,89.0,23.3845
-0.01,89.14,23.394
-0.04,89.21,23.401
-0.05,88.99,23.403
0.04,89.27,23.408
-0.01,89.16,23.413
-0.06,88.94,23.403
-0.07,88.96,23.409
-0.03,88.53,23.405
-0.06,88.91,23.4
-0.05,88.5,23.399
-0.03,88.94,23.402
-0.01,88.6,23.397
-0.005,88.74,23.3875
0.0,88.88,23.378
-0.02,88.6,23.396
-0.01,88.12,23.409
-0.01,87.89,23.412
0.01,87.46,23.416
0.01,87.64,23.417
-0.01,88.12,23.413
-0.01,88.07,23.417
0.01,88.15,23.424
0.01,88.2,23.428
-0.01,87.72,23.433
-0.01,88.17,23.431
-0.02,88.0,23.425
0.02,87.87,23.415
0.01,88.1,23.413
0.02,88.1,23.42
-0.02,87.84,23.416
-0.02,88.12,23.418
0.01,87.79,23.42
-0.01,87.89,23.423
0.01,88.12,23.429
0.01,87.31,23.435
-0.02,86.9,23.439
0.0,86.29,23.45
0.01,85.28,23.466
0.02,84.95,23.468
0.02,84.69,23.463
0.01,84.9,23.454
-0.05,85.58,23.453
0.01,85.4,23.451
-0.1,85.25,23.458
-0.02,85.78,23.464
-0.05,86.06,23.465
-0.07,86.27,23.474
-0.06,86.45,23.478
-0.04,86.45,23.485
-0.05,86.72,23.49
-0.02,86.88,23.495
-0.06,87.05,23.505
-0.02,87.39,23.533
-0.04,87.33,23.54
